,index,ICAO Empresa Aérea,Número Voo,Código Autorização (DI),Código Tipo Linha,ICAO Aeródromo Origem,ICAO Aeródromoo Destino
4095,469408,GLO,9033,2,N,SBPA,SBMO
4096,469414,GLO,9433,9,N,SBPA,SBPS
4097,469420,TAM,9090,2,N,SBGL,SBBR
4098,469426,GLO,9230,2,N,SBKP,SBPS
4099,469430,AZU,9150,2,N,SBRF,SBSV
4100,469434,TAM,9098,2,N,SBRF,SBBR
4101,469445,TAM,9550,9,N,SBBR,SBFL
4102,469447,TAM,9548,9,N,SBSP,SBCN
4103,469451,TAM,9551,6,N,SBGR,SBSP
4104,469460,AZU,9046,2,N,SBPA,SBKP
4105,469465,GLO,9470,9,N,SBCF,SBPS
4106,469469,TAM,9100,2,N,SBBR,SBJP
4107,469474,TAM,9156,2,N,SBPA,SBBR
4108,469475,TAM,9055,2,N,SBRF,SBGR
4109,469477,AZU,9031,2,N,SBRJ,SBKP
4110,469480,AZU,9010,2,N,SBPA,SBCT
4111,469481,TAM,9554,6,N,SBGL,SBJP
4112,469487,TAM,3172,0,N,SBCT,SBBR
4113,469488,GLO,9914,6,N,SBCF,SBSP
4114,469490,GLO,9554,9,N,SBGR,SBGO
4115,469495,GLO,1198,0,N,SBSP,SBFI
4116,469498,TAM,9059,2,N,SBBR,SBSG
4117,469504,GLO,9358,9,N,SBGR,SBPS
4118,469526,TAM,9546,9,N,SBSP,SBCN
4119,469528,AZU,9032,2,N,SBKP,SBGL
4120,469541,GLO,2106,9,N,SBCF,SBPS
4121,469547,TAM,9390,9,N,SBSP,SBCN
4122,469568,AZU,9251,2,N,SBGR,SBPA
4123,469571,AZU,9641,6,N,SBRF,SBKP
4124,469579,AZU,9212,2,N,SBRF,SBSG
4125,469597,AZU,9104,2,N,SBCF,SBCB
4126,469599,GLO,9338,9,N,SBCF,SBMO
4127,469601,AZU,9011,2,N,SBCT,SBPA
4128,469604,GLO,9400,9,N,SBGR,SBCN
4129,469614,GLO,9965,6,N,SBGL,SBPS
4130,469626,TAM,4685,0,N,SBRF,SBBR
4131,469627,TAM,9374,9,N,SBSP,SBTC
4132,469630,GLO,9404,9,N,SBSP,SBPS
4133,469660,AZU,9222,2,N,SBKP,SBSG
4134,469693,TAM,9552,6,N,SBGR,SBGL
4135,469716,TAM,9410,9,N,SBGR,SBRF
4136,469722,GLO,9538,9,N,SBGR,SBSG
4137,469727,TAM,9556,9,N,SBSP,SBCN
4138,469731,GLO,9348,9,N,SBCF,SBPS
4139,469733,AZU,4056,4,N,SBKP,SBCG
4140,469743,AZU,9558,7,N,SBCF,SBTC
4141,469768,AZU,2641,0,R,SBKP,SBTE
4142,469769,TAM,9194,2,N,SBSP,SBJA
4143,469787,TAM,9508,9,N,SBSP,SBCN
4144,469814,AZU,9640,6,N,SBKP,SBMG
4145,469833,GLO,9484,9,N,SBGR,SBSV
4146,469847,GLO,4938,0,N,SBGR,SBAE
4147,469851,GLO,1706,0,R,SBGR,SBRJ
4148,469853,TAM,9076,2,N,SBGR,SBSV
4149,469875,AZU,9124,2,N,SBCT,SBFI
4150,469902,GLO,9781,6,N,SBCF,SBFZ
4151,469929,GLO,9135,2,N,SBRF,SBSP
4152,469938,GLO,9334,9,N,SBGR,SBFZ
4153,469943,AZU,9204,2,N,SBGR,SBCN
4154,469979,GLO,1546,4,N,SBGL,SBJP
4155,469983,AZU,2742,0,R,SBRF,SBFZ
4156,469989,AZU,9014,2,N,SBCF,SBCN
4157,470020,GLO,1732,4,N,SBGR,SBFL
4158,470031,TAM,9411,9,N,SBRF,SBGR
4159,470032,AZU,9278,2,N,SBRJ,SBFL
4160,470037,GLO,9942,6,N,SBGR,SBFL
4161,470047,GLO,1782,2,N,SBGR,SBGO
4162,470071,GLO,4811,0,R,SBPA,SBSP
4163,470091,AZU,9268,2,N,SBSP,SBPA
4164,470103,AZU,9560,7,N,SBCF,SBTC
4165,470124,AZU,9017,2,N,SBCF,SBPS
4166,470179,GLO,1911,2,N,SBRF,SBGR
4167,470269,GLO,1532,4,N,SBSP,SBNF
4168,470274,GLO,9326,9,N,SBGR,SBSV
4169,470298,GLO,1636,2,N,SBGR,SBGL
4170,470319,GLO,9402,9,N,SBGR,SBPS
4171,470345,TAM,3033,4,R,SBSP,SBCT
4172,470358,AZU,9562,7,N,SBCF,SBTC
4173,470378,TAM,3861,0,N,SBGR,SBSV
4174,470443,AZU,9096,2,N,SBKP,SBSR
4175,470450,GLO,9550,9,N,SBGR,SBFZ
4176,470459,AZU,2433,0,N,SBGR,SBBR
4177,470538,TAM,9555,6,N,SBCT,SBSP
4178,470539,AZU,9074,2,N,SBKP,SBPS
4179,470562,AZU,9644,6,N,SBCF,SBBH
4180,470580,TAM,3648,0,R,SBGL,SBRF
4181,470584,GLO,2080,4,N,SBGR,SBPA
4182,470600,AZU,9072,2,N,SBKP,SBFI
4183,470666,AZU,4460,3,N,SBPA,SBPA
4184,470689,AZU,2561,0,R,SBCF,SBGL
4185,470716,TUS,8461,4,G,SBCF,SBKP
4186,470761,TAM,9094,2,N,SBGR,SBSG
4187,470777,AZU,5752,3,N,SBKP,SBKP
4188,470783,AZU,9232,2,N,SBKP,SBSG
4189,470860,AZU,5748,3,N,SBKP,SBKP
4190,470868,AZU,9047,2,N,SBKP,SBPA
4191,470874,GLO,2080,4,N,SBPA,SBFL
4192,470895,AZU,9033,2,N,SBCF,SBPS
4193,470903,AZU,9129,2,N,SBCF,SBKP
4194,470904,GLO,9882,6,N,SBKP,SBCF
4195,470912,GLO,9086,2,N,SBBR,SBSV
4196,470919,AZU,5752,4,N,SBKP,SBCG
4197,470920,AZU,9244,2,N,SBRF,SBJU
4198,470921,PTB,9796,9,N,SBGR,SBFI
4199,470928,AZU,9230,2,N,SBKP,SBBE
4200,470932,GLO,9514,9,N,SBKP,SBPS
4201,470933,AZU,5748,4,N,SBKP,SBFI
4202,470941,TAM,9214,2,N,SBGL,SBPA
4203,470943,AZU,9068,2,N,SBKP,SBIL
4204,470944,TAM,9171,2,N,SBBR,SBSG
4205,470949,AZU,9084,2,N,SBCF,SBAR
4206,470962,PTB,9805,6,N,SBBR,SBRP
4207,470967,TAM,9063,2,N,SBBR,SBSV
4208,470973,GLO,9886,6,N,SBGR,SBRJ
4209,470975,AZU,9605,6,N,SBGR,SBKP
4210,471098,TAM,9552,6,N,SBSP,SBGR
4211,471109,GLO,9782,6,N,SBGR,SBSP
4212,471110,AZU,9610,6,N,SBKP,SBCF
4213,471122,ONE,9580,6,N,SBGR,SBSP
4214,471131,GLO,2050,2,N,SBGR,SBGR
4215,471144,GLO,9781,6,N,SBGR,SBSP
4216,471171,GLO,9785,6,N,SBRF,SBKG
4217,471240,AZU,9611,6,N,SBCF,SBGL
4218,471270,AZU,9208,2,N,SBRF,SBFN
4219,471307,AZU,9095,2,N,SBKP,SBMG
4220,471360,AZU,2478,4,N,SBCT,SBMG
4221,471407,GLO,1407,4,E,SBBR,SBGR
4222,471438,AZU,9266,2,N,SBKP,SBCT
4223,471620,TUS,8471,4,G,SBCT,SBKP
4224,471669,TAM,9000,2,N,SBSP,SBLO
4225,471672,AZU,9262,2,N,SBCF,SBSV
4226,471679,AZU,6902,3,N,SBKP,SBKP
4227,471726,AZU,9210,2,N,SBRF,SBPL
4228,471754,AZU,9356,2,N,SBCT,SBDN
4229,471768,TAM,9012,2,N,SBGR,SBMO
4230,471844,GLO,1110,4,N,SBSP,SBLO
4231,471847,GLO,9780,6,N,SBGR,SBSP
4232,471849,AZU,9600,6,N,SBCF,SBBH
4233,471884,AZU,9111,2,N,SBCT,SBKP
4234,471899,AZU,4476,3,N,SBKP,SBKP
4235,471912,GLO,1275,4,N,SBGR,SBLO
4236,471913,AZU,4265,4,N,SBKP,SBCT
4237,471928,AZU,6938,4,N,SBKP,SBCG
4238,471987,AZU,9359,2,N,SBCT,SBFI
4239,471996,GLO,1088,4,N,SBCT,SBLO
4240,472013,TUS,8473,4,G,SBKP,SBGR
4241,472017,AZU,9280,2,N,SBCF,SBSP
4242,472075,AZU,2546,0,R,SBRJ,SBNF
4243,472119,TAM,3396,4,N,SBGR,SBCT
4244,472138,AZU,9646,6,N,SBKP,SBDN
4245,472159,TAM,3767,4,R,SBSP,SBGR
4246,472170,AZU,9281,2,N,SBSP,SBCF
4247,472222,TAM,9150,2,N,SBGL,SBSV
4248,472252,GLO,4928,0,N,SBGR,SBCT
4249,472294,AZU,9642,6,N,SBCT,SBKP
4250,472308,AZU,9290,2,N,SBRF,SBSG
4251,472355,TAM,9014,2,N,SBBR,SBFZ
4252,472412,AZU,4362,4,N,SBKP,SBAE
4253,472496,GLO,1142,4,E,SBSP,SBMG
4254,472521,AZU,5059,3,N,SBKP,SBKP
4255,472530,TAM,3080,0,R,SBSP,SBPS
4256,472539,GLO,1752,2,N,SBGL,SBGO
4257,472562,AZU,9038,2,N,SBCF,SBSG
4258,472571,AZU,9047,2,N,SBKP,SBDN
4259,472582,TAM,9002,2,N,SBCT,SBGR
4260,472606,PTB,2346,0,R,SBGR,SBDO
4261,472614,AZU,9142,2,N,SBGR,SBSG
4262,472633,AZU,2454,3,N,SBGR,SBGR
4263,472638,TAM,9138,2,N,SBRF,SBGR
4264,472645,AZU,9140,2,N,SBCF,SBMO
4265,472649,TAM,9146,2,N,SBGL,SBRF
4266,472674,TAM,9148,2,N,SBGL,SBSV
4267,472676,GLO,9204,2,N,SBGR,SBMO
4268,472681,TAM,9052,2,N,SBGL,SBMO
4269,472689,TAM,9139,2,N,SBGR,SBRF
4270,472690,TAM,9147,2,N,SBRF,SBGL
4271,472710,TAM,9553,6,N,SBGR,SBPA
4272,472729,TAM,9552,6,N,SBGR,SBSP
4273,472732,AZU,4008,4,N,SBRJ,SBSJ
4274,472750,GLO,1520,4,N,SBSP,SBFL
4275,472767,AZU,2638,0,R,SBKP,SBSV
4276,472780,TAM,9559,6,N,SBGL,SBSP
4277,472799,AZU,4097,4,N,SBCT,SBSJ
4278,472812,ONE,6253,0,N,SBCT,SBGR
4279,472823,RIO,9648,6,N,SBGL,SBCT
4280,472978,TAM,3005,4,N,SBSP,SBCF
4281,473041,AZU,4005,4,N,SBRJ,SBSJ
4282,473056,AZU,9071,2,N,SBGL,SBKP
4283,473058,GLO,1756,4,N,SBGL,SBGR
4284,473060,GLO,1792,4,N,SBBR,SBGL
4285,473063,AZU,4127,4,N,SBRJ,SBIP
4286,473081,AZU,5029,4,N,SBCF,SBSJ
4287,473090,AZU,8707,2,N,SBCF,SBGR
4288,473092,AZU,4273,3,N,SBGL,SBGL
4289,473115,AZU,4001,4,N,SBRJ,SBRP
4290,473151,AZU,9174,3,N,SBCF,SBCF
4291,473209,AZU,4285,4,N,SBCT,SBGL
4292,473226,TAM,9152,2,N,SBBR,SBSL
4293,473258,TAM,9100,2,N,SBBR,SBSV
4294,473298,TAM,9432,9,N,SBGR,SBPS
4295,473308,GLO,9039,2,N,SBBR,SBSG
4296,473324,AZU,4401,0,R,SBPA,SBUG
4297,473343,TAM,3005,4,N,SBCF,SBSR
4298,473372,PTB,2264,4,N,SBGR,SBUL
4299,473377,GLO,9782,6,N,SBGR,SBCT
4300,473383,AZU,9296,2,N,SBKP,SBCF
4301,473401,TAM,9555,6,N,SBPA,SBGR
4302,473409,TAM,9000,2,N,SBGR,SBLO
4303,473412,AZU,5763,4,N,SBCF,SBKP
4304,473422,AZU,9645,6,N,SBCF,SBMG
4305,473424,AZU,9361,2,N,SBCF,SBKP
4306,473440,AZU,4285,4,N,SBGL,SBKP
4307,473454,TAM,3352,4,N,SBBR,SBGR
4308,473461,GLO,9000,2,N,SBGL,SBKP
4309,473463,AZU,9352,2,N,SBCF,SBBR
4310,473494,AZU,4012,2,N,SBCF,SBRP
4311,473505,AZU,5782,4,N,SBGL,SBKP
4312,473541,AZU,4148,4,N,SBKP,SBPJ
4313,473590,GLO,1275,0,R,SBGR,SBMG
4314,473671,AZU,9648,6,N,SBCF,SBKP
4315,473708,GLO,1810,4,N,SBGR,SBGR
4316,473726,AZU,9647,6,N,SBGR,SBKP
4317,473738,TAM,9554,6,N,SBGR,SBSP
4318,473749,AZU,9801,10,N,SBGR,SBBH
4319,473761,AZU,2882,0,R,SBGR,SBVT
4320,473805,AZU,9353,2,N,SBKP,SBCF
4321,473842,AZU,9100,2,N,SBRJ,SBPS
4322,473853,AZU,4122,3,N,SBKP,SBKP
4323,473893,TAM,9556,6,N,SBGR,SBBR
4324,473903,AZU,4254,3,N,SBKP,SBKP
4325,473933,AZU,4072,3,N,SBKP,SBKP
4326,473982,GLO,1668,4,N,SBRJ,SBGL
4327,474031,AZU,4423,3,N,SBCF,SBCF
4328,474037,TAM,3367,4,E,SBGL,SBCF
4329,474059,TAM,3635,4,R,SBGL,SBCF
4330,474143,AZU,9354,2,N,SBCF,SBKP
4331,474179,AZU,9046,2,N,SBKP,SBDN
4332,474224,TAM,3221,4,E,SBCF,SBGR
4333,474260,GLO,1668,4,N,SBGL,SBCF
4334,474266,GLO,9071,2,N,SBCF,SBSG
4335,474267,AZU,5749,3,N,SBKP,SBKP
4336,474282,AZU,5,2,N,SBKP,SBRP
4337,474287,AZU,5718,4,N,SBCF,SBUR
4338,474299,GLO,2125,4,N,SBCF,SBGL
4339,474305,GLO,9069,2,N,SBCF,SBRF
4340,474331,GLO,2121,4,N,SBGL,SBKP
4341,474347,AZU,4177,4,N,SBRF,SBGL
4342,474354,AZU,9352,2,N,SBKP,SBCA
4343,474355,GLO,5899,0,R,SBGR,SBPS
4344,474381,AZU,9353,2,N,SBKP,SBLO
4345,474388,AZU,2586,4,N,SBBR,SBGL
4346,474416,AZU,9645,6,N,SBCF,SBGR
4347,474427,AZU,2536,4,N,SBPA,SBKP
4348,474445,AZU,2410,3,N,SBGR,SBGR
4349,474460,TAM,9554,6,N,SBGR,SBBR
4350,474477,GLO,1300,4,N,SBSP,SBRJ
4351,474485,AZU,5026,3,N,SBRJ,SBRJ
4352,474608,AZU,4417,4,N,SBKP,SBML
4353,474618,AZU,9132,3,N,SBKP,SBKP
4354,474631,AZU,4310,3,N,SBKP,SBKP
4355,474648,TAM,9500,3,N,SBSP,SBSP
4356,474768,TAM,8053,4,I,SBGL,SBCF
4357,474772,AZU,9649,6,N,SBGL,SBPS
4358,474791,TAM,9501,3,N,SBRJ,SBRJ
4359,474826,GLO,1943,4,N,SBGL,SBCF
4360,474831,AZU,9647,6,N,SBKP,SBCF
4361,474835,TAM,9503,3,N,SBGR,SBGR
4362,474844,TAM,3262,4,N,SBSP,SBGR
4363,474856,GLO,1302,4,N,SBSP,SBBR
4364,474857,AZU,9355,2,N,SBBR,SBBE
4365,474858,GLO,1309,4,N,SBBR,SBSP
4366,474859,GLO,2126,4,N,SBRJ,SBGL
4367,474864,TAM,9502,3,N,SBBR,SBBR
4368,474874,PTB,2230,4,N,SBBR,SBSV
4369,474882,AZU,4106,4,N,SBKP,SBGL
4370,474895,GLO,2022,2,N,SBGR,SBGR
4371,474908,GLO,2008,4,N,SBGR,SBGL
4372,474916,AZU,4210,3,N,SBKP,SBKP
4373,474925,GLO,9003,2,N,SBGL,SBCF
4374,474964,GLO,1330,4,N,SBSP,SBKP
4375,475032,AZU,2536,4,N,SBKP,SBCF
4376,475063,AZU,9600,6,N,SBKP,SBCF
4377,475065,GLO,9004,2,N,SBCF,SBSV
4378,475100,AZU,2464,3,N,SBCF,SBCF
4379,475136,GLO,9002,2,N,SBCF,SBRJ
4380,475145,AZU,4106,4,N,SBGL,SBCF
4381,475146,GLO,2008,4,N,SBGL,SBCF
4382,475158,TAM,9248,2,N,SBGR,SBSG
4383,475164,GLO,1302,4,N,SBBR,SBCF
4384,475166,AZU,4210,4,N,SBKP,SBPS
4385,475203,TAM,3262,4,N,SBGR,SBCF
4386,475210,AZU,5,2,N,SBKP,SBLO
4387,475214,GLO,9006,2,N,SBGL,SBCF
4388,475231,GLO,9000,2,N,SBCF,SBRF
4389,475240,AZU,9350,2,N,SBKP,SBPF
4390,475243,GLO,1330,4,N,SBKP,SBUL
4391,475290,AZU,9602,6,N,SBCF,SBBH
4392,475295,AZU,9358,2,N,SBCF,SBRJ
4393,475456,GLO,9001,2,N,SBRF,SBCF
4394,475482,TAM,3527,4,N,SBBR,SBGR
4395,475489,GLO,1332,4,N,SBSP,SBCF
4396,475553,AZU,9072,2,N,SBCF,SBUL
4397,475555,GLO,4928,0,R,SBGR,SBCT
4398,475567,TAM,9550,6,N,SBGR,SBEG
4399,475719,AZU,4426,3,N,SBKP,SBKP
4400,475767,AZU,9041,2,N,SBKP,SBDN
4401,475840,AZU,4254,4,N,SBRF,SBSL
4402,475865,AZU,9656,6,N,SBGR,SBKP
4403,475904,TAM,9198,2,N,SBRF,SBBR
4404,475906,GLO,1498,4,N,SBCF,SBCF
4405,475953,AZU,4073,4,N,SBKP,SBRP
4406,475955,AZU,9212,2,N,SBRF,SBFZ
4407,475972,AZU,9641,6,N,SBGL,SBZM
4408,475979,AZU,9354,2,N,SBCF,SBBR
4409,475986,GLO,9525,9,N,SBRF,SBCY
4410,475991,AZU,9353,2,N,SBBR,SBGL
4411,476004,GLO,9781,6,N,SBCF,SBSP
4412,476014,TAM,9555,6,N,SBGL,SBGR
4413,476104,ONE,9580,6,N,SBBR,SBSJ
4414,476213,AZU,9643,6,N,SBGL,SBRJ
4415,476248,AZU,9644,6,N,SBKP,SBGR
4416,476268,AZU,4310,4,N,SBKP,SBAU
4417,476280,AZU,5779,4,N,SBKP,SBCY
4418,476282,GLO,1070,0,N,SBBR,SBMO
4419,476369,GLO,9337,9,N,SBGR,SBCN
4420,476378,AZU,9350,2,N,SBCF,SBQV
4421,476420,AZU,9351,2,N,SBKP,SBZM
4422,476465,AZU,1,2,N,SBKP,SBCD
4423,476477,GLO,9000,2,N,SBCF,SBIL
4424,476515,AZU,2600,4,N,SBKP,SBCY
4425,476518,AZU,4001,3,N,SBRJ,SBRJ
4426,476540,AZU,9037,2,N,SBKP,SBCR
4427,476542,GLO,9552,9,N,SBGR,SBCN
4428,476578,TAM,9356,9,N,SBGR,SBCN
4429,476579,ONE,9581,6,N,SBSP,SBBR
4430,476633,AZU,9646,6,N,SBCF,SBGR
4431,476671,GLO,9780,6,N,SBCF,SBUL
4432,476692,TAM,9470,9,N,SBGR,SBCN
4433,476694,AZU,6938,0,R,SBKP,SBDO
4434,476727,TAM,9362,9,N,SBGR,SBCN
4435,476779,AZU,9355,2,N,SBRF,SBKP
4436,476835,AZU,5220,4,N,SBKP,SBUL
4437,476858,GLO,9340,9,N,SBGR,SBSV
4438,476865,AZU,9166,2,N,SBSP,SBSV
4439,476945,TAM,9553,6,N,SBBR,SBSP
4440,476951,GLO,9782,6,N,SBSP,SBRJ
4441,477355,GLO,1827,4,N,SBPA,SBCT
4442,477557,TAM,9500,3,N,SBBR,SBBR
4443,477659,GLO,9003,2,N,SBKP,SBMO
4444,477707,GLO,4805,0,R,SBCF,SBKP
4445,477709,TUS,6566,4,C,SBGR,SBEG
4446,477720,AZU,2938,4,N,SBSP,SBGL
4447,477755,GLO,1990,4,N,SBGL,SBGL
4448,477771,AZU,2536,4,N,SBPA,SBRP
4449,477798,AZU,2410,4,N,SBGR,SBGL
4450,477818,AZU,2570,3,N,SBGL,SBGL
4451,477826,GLO,9782,6,N,SBBR,SBGO
4452,477840,AZU,4186,3,N,SBKP,SBKP
4453,477931,GLO,9781,6,N,SBCT,SBSP
4454,478026,GLO,2144,4,N,SBPA,SBGL
4455,478039,AZU,1,2,N,SBKP,SBBR
4456,478058,TAM,3262,4,N,SBSP,SBGL
4457,478083,AZU,2938,2,N,SBGL,SBPS
4458,478119,AZU,2410,2,N,SBGL,SBKP
4459,478145,CMP,442,4,I,SBGR,SBCF
4460,478153,TAM,3380,4,R,SBGL,SBGR
4461,478155,TAM,9501,3,N,SBBR,SBBR
4462,478160,GLO,1125,4,N,SBCF,SBPA
4463,478170,GLO,2126,4,N,SBRJ,SBCJ
4464,478174,PTB,2200,4,N,SBBR,SBSR
4465,478201,GLO,4800,0,R,SBKP,SBCF
4466,478202,GLO,1990,4,N,SBGL,SBSV
4467,478217,AZU,9640,6,N,SBGL,SBBE
4468,478218,GLO,1124,4,N,SBCT,SBGL
4469,478247,AZU,5781,4,N,SBKP,SBCF
4470,478334,AZU,2,2,N,SBBR,SBSP
4471,478337,AZU,5220,3,N,SBKP,SBKP
4472,478339,AZU,9357,2,N,SBSP,SBSL
4473,478369,AAL,991,4,I,SBGL,SBCF
4474,478393,GLO,9784,6,N,SBBR,SBGR
4475,478398,AZU,9642,6,N,SBPA,SBLO
4476,478414,GLO,9785,6,N,SBGL,SBSP
4477,478449,GLO,9786,6,N,SBGL,SBGO
4478,478476,TAM,3262,4,N,SBGL,SBCF
4479,478501,GLO,2008,4,N,SBCF,SBSV
4480,478518,TAM,3380,4,R,SBGR,SBCF
4481,478523,TAM,9000,2,N,SBBR,SBUL
4482,478576,AZU,3,2,N,SBSP,SBKP
4483,478585,GLO,9000,2,N,SBCF,SBGL
4484,478590,ONE,9581,6,N,SBGR,SBSP
4485,478617,GLO,1555,4,N,SBPA,SBGR
4486,478623,TAM,3027,4,N,SBBR,SBGL
4487,478648,TAM,9002,2,N,SBBR,SBCF
4488,478657,AZU,9360,2,N,SBKP,SBCF
4489,478659,TAM,3940,4,E,SBSP,SBGL
4490,478662,TAM,3378,4,E,SBCF,SBSV
4491,478668,GLO,1667,4,N,SBCF,SBGL
4492,478677,AZU,5024,4,N,SBKP,SBGL
4493,478681,GLO,1040,4,E,SBSP,SBGL
4494,478688,AZU,2546,4,N,SBCF,SBGL
4495,478696,TAM,3942,4,E,SBSP,SBGL
4496,478714,TAM,3944,4,E,SBSP,SBGR
4497,478721,AZU,9234,2,N,SBCT,SBGR
4498,478772,GLO,9001,2,N,SBGL,SBCF
4499,478813,AZU,9643,6,N,SBCF,SBBH
4500,478816,TAM,9003,2,N,SBCF,SBBR
4501,478843,TAM,3755,4,N,SBCF,SBGL
4502,478848,AZU,4233,3,N,SBKP,SBKP
4503,478858,ONE,6012,3,N,SBSP,SBGL
4504,478871,GLO,1491,4,N,SBBR,SBCF
4505,478876,GLO,2010,3,N,SBGR,SBGR
4506,478889,TAM,3016,4,E,SBCT,SBGR
4507,478894,TAM,9555,6,N,SBGL,SBSP
4508,478897,TAM,3946,4,E,SBSP,SBKP
4509,478903,AZU,9361,2,N,SBCF,SBIP
4510,478912,GLO,2120,4,N,SBKP,SBKP
4511,478921,GLO,9788,6,N,SBGL,SBSP
4512,478934,GLO,2012,4,N,SBGR,SBKP
4513,478954,AZU,4114,4,N,SBPA,SBGL
4514,478958,TAM,3276,4,R,SBSP,SBKP
4515,479012,GLO,2182,4,N,SBGR,SBGL
4516,479051,AZU,2940,4,N,SBSP,SBKP
4517,479073,TAM,9558,6,N,SBGL,SBRJ
4518,479077,ONE,9580,6,N,SBGL,SBSP
4519,479109,TAM,9557,6,N,SBGL,SBRJ
4520,479117,TAM,3946,4,E,SBKP,SBRJ
4521,479160,GLO,2012,4,N,SBKP,SBRJ
4522,479162,ONE,6032,4,N,SBSP,SBGL
4523,479176,TAM,9560,6,N,SBGR,SBSP
4524,479184,GLO,1491,4,N,SBCF,SBGL
4525,479191,AZU,4022,4,N,SBKP,SBGL
4526,479196,AZU,6993,4,N,SBKP,SBGL
4527,479205,AZU,9645,3,N,SBGL,SBGL
4528,479206,AZU,9088,2,N,SBCF,SBIP
4529,479208,AZU,5027,4,N,SBCF,SBGL
4530,479229,GLO,1060,4,E,SBSP,SBGL
4531,479236,TAM,3947,4,E,SBRJ,SBGR
4532,479241,TAM,9559,3,N,SBGL,SBGL
4533,479245,GLO,1718,4,N,SBGR,SBGL
4534,479246,ONE,6016,4,N,SBSP,SBGL
4535,479254,ONE,6017,4,N,SBRJ,SBGR
4536,479260,TAM,3951,4,E,SBRJ,SBGR
4537,479263,AZU,9366,2,N,SBKP,SBGL
4538,479280,AZU,2639,4,N,SBKP,SBGL
4539,479283,GLO,2120,6,N,SBKP,SBGL
4540,479293,TAM,9502,3,N,SBGR,SBGR
4541,479300,AZU,2940,4,N,SBKP,SBCF
4542,479313,TAM,3949,4,E,SBRJ,SBGR
4543,479314,TAM,3953,4,E,SBRJ,SBGR
4544,479329,AZU,5052,4,N,SBRJ,SBCY
4545,479331,PTB,2260,4,N,SBGR,SBSR
4546,479334,GLO,1059,4,E,SBRJ,SBGR
4547,479335,AZU,9647,6,N,SBGL,SBKP
4548,479668,LCO,1761,4,G,SBKP,SBGL
4549,481449,TUS,6558,0,G,SBGR,SBEG
4550,486765,GLO,1179,0,N,SBRF,SBSP
4551,487589,TAM,9034,2,N,SBGR,SBFZ
4552,487590,AZU,9137,3,N,SBRF,SBRF
4553,487595,GLO,1179,0,R,SBRF,SBSP
4554,487599,TAM,9166,2,N,SBGL,SBFZ
4555,487612,TAM,9550,6,N,SBBR,SBGR
4556,487666,TAM,9200,2,N,SBRF,SBBR
4557,487700,TAM,3035,4,R,SBSP,SBCT
4558,487717,GLO,1631,0,N,SBSP,SBRF
4559,487718,GLO,1636,0,R,SBRF,SBSP
4560,487882,PTB,2276,0,R,SBBR,SBUL
4561,487892,AZU,5034,0,R,SBGR,SBUL
4562,487911,PTB,9802,9,N,SBGR,SBFI
4563,487940,AZU,5730,4,N,SBCT,SBFI
4564,487951,TAM,9551,6,N,SBCT,SBSP
4565,488030,TAM,3457,4,N,SBBR,SBGO
4566,488060,TAM,3251,0,N,SBSP,SBFI
4567,488066,AZU,2634,4,N,SBKP,SBCY
4568,488124,TAM,3616,0,N,SBGL,SBJP
4569,488147,AZU,4253,4,N,SBKP,SBPA
4570,488150,LAE,1821,4,G,SBKP,SBCT
4571,488175,AZU,9270,2,N,SBRJ,SBKP
4572,488227,AZU,4252,4,N,SBPA,SBPF
4573,488309,AZU,9352,2,N,SBCT,SBMG
4574,488321,TAM,3492,4,N,SBGR,SBCT
4575,488351,AZU,9312,3,N,SBKP,SBKP
4576,488379,TAM,3340,0,R,SBSP,SBPA
4577,488385,GLO,1606,2,N,SBSP,SBFL
4578,488387,TAM,9192,2,N,SBGL,SBSV
4579,488412,AZU,9209,2,N,SBRJ,SBPA
4580,488440,AZU,9271,2,N,SBKP,SBRJ
4581,488497,TAM,9553,6,N,SBCT,SBGR
4582,488534,TAM,3339,0,R,SBPA,SBSP
4583,488592,TAM,9153,2,N,SBBR,SBBE
4584,488621,AZU,9184,2,N,SBCF,SBSP
4585,488679,AZU,9272,2,N,SBKP,SBRJ
4586,488687,TAM,3278,0,N,SBSP,SBCY
4587,488806,AZU,9185,2,N,SBSP,SBCF
4588,488844,PTB,9804,9,N,SBGR,SBFI
4589,488851,AZU,9186,2,N,SBCF,SBSP
4590,488896,TAM,3742,4,N,SBGR,SBFZ
4591,488995,AZU,5222,3,N,SBKP,SBKP
4592,489011,AZU,9187,2,N,SBSP,SBCF
4593,489075,AZU,4408,4,N,SBKP,SBNF
4594,489078,GLO,1176,0,R,SBSP,SBRF
4595,489081,TAM,9108,2,N,SBGL,SBSG
4596,489159,TAM,9024,2,N,SBGR,SBFZ
4597,489205,TAM,9236,2,N,SBGL,SBJP
4598,489239,AZU,9234,3,N,SBKP,SBKP
4599,489246,AZU,9234,2,N,SBKP,SBSV
4600,489330,GLO,9783,6,N,SBGR,SBSP
4601,489455,AZU,6997,0,R,SBCF,SBGL
4602,489462,PTB,2370,4,N,SBGR,SBFI
4603,489490,TAM,9951,6,N,SBGR,SBBR
4604,489609,TAM,3733,0,N,SBGL,SBEG
4605,489623,GLO,9780,6,N,SBCF,SBGR
4606,489877,GLO,9784,6,N,SBSP,SBGR
4607,489901,TAM,3388,0,R,SBGL,SBSG
4608,489941,AZU,6938,3,N,SBKP,SBKP
